product_id,product_category
P078039,Books
P037500,Grocery
P061482,Sports
P072450,Books
P061388,Sports
P013638,Electronics
P042272,Home
P021001,Fashion
P015968,Electronics
P067835,Sports
P073335,Books
P039234,Grocery
P075148,Books
P052508,Beauty
P078491,Books
P057107,Beauty
P032128,Grocery
P072736,Books
P038670,Grocery
P027205,Fashion
P079965,Books
P076066,Books
P019149,Electronics
P024082,Fashion
P029893,Fashion
P065022,Sports
P072727,Books
P077455,Books
P024975,Fashion
P069928,Sports
P067825,Sports
P068863,Sports
P066473,Sports
P031758,Grocery
P056743,Beauty
P022327,Fashion
P025907,Fashion
P026564,Fashion
P077885,Books
P056877,Beauty
P023706,Fashion
P046390,Home
P049554,Home
P051076,Beauty
P022154,Fashion
P022767,Fashion
P071768,Books
P018462,Electronics
P021621,Fashion
P026384,Fashion
P018873,Electronics
P078217,Books
P045745,Home
P012982,Electronics
P021062,Fashion
P025545,Fashion
P023533,Fashion
P063022,Sports
P012681,Electronics
P043148,Home
P059908,Beauty
P048046,Home
P013175,Electronics
P041773,Home
P065081,Sports
P037711,Grocery
P076050,Books
P028073,Fashion
P061704,Sports
P039063,Grocery
P066519,Sports
P027366,Fashion
P052341,Beauty
P033267,Grocery
P041504,Home
P023847,Fashion
P038516,Grocery
P016737,Electronics
P045905,Home
P059046,Beauty
P044714,Home
P037836,Grocery
P075125,Books
P044303,Home
P065934,Sports
P054073,Beauty
P074420,Books
P033737,Grocery
P014840,Electronics
P035068,Grocery
P025471,Fashion
P077738,Books
P061942,Sports
P049062,Home
P049919,Home
P067680,Sports
P052874,Beauty
P027847,Fashion
P043190,Home
P062278,Sports
P021634,Fashion
P024758,Fashion
P049697,Home
P077912,Books
P052323,Beauty
P043857,Home
P037255,Grocery
P075215,Books
P073668,Books
P026261,Fashion
P023364,Fashion
P066845,Sports
P026858,Fashion
P062855,Sports
P048226,Home
P026542,Fashion
P021968,Fashion
P073673,Books
P033617,Grocery
P068588,Sports
P061114,Sports
P048494,Home
P025830,Fashion
P026095,Fashion
P031457,Grocery
P039195,Grocery
P077573,Books
P074659,Books
P024385,Fashion
P037079,Grocery
P033990,Grocery
P043243,Home
P047027,Home
P018096,Electronics
P059108,Beauty
P035769,Grocery
P064774,Sports
P057977,Beauty
P062307,Sports
P057448,Beauty
P064267,Sports
P076595,Books
P071799,Books
P068346,Sports
P036436,Grocery
P063279,Sports
P072385,Books
P037998,Grocery
P058455,Beauty
P071719,Books
P054866,Beauty
P072661,Books
P021486,Fashion
P025054,Fashion
P038596,Grocery
P061499,Sports
P052670,Beauty
P045037,Home
P062992,Sports
P019081,Electronics
P071043,Books
P066054,Sports
P032193,Grocery
P013572,Electronics
P055835,Beauty
P027600,Fashion
P076742,Books
P044497,Home
P066867,Sports
P063298,Sports
P069466,Sports
P032953,Grocery
P055319,Beauty
P079589,Books
P029172,Fashion
P053900,Beauty
P054468,Beauty
P037807,Grocery
P048260,Home
P021149,Fashion
P056742,Beauty
P016131,Electronics
P045350,Home
P064530,Sports
P067674,Sports
P072956,Books
P054962,Beauty
P078666,Books
P038014,Grocery
P063458,Sports
P054337,Beauty
P064672,Sports
P015293,Electronics
P045010,Home
P049439,Home
P018097,Electronics
P031986,Grocery
P056634,Beauty
P079349,Books
P072049,Books
P025098,Fashion
P031772,Grocery
P063525,Sports
P041059,Home
P076579,Books
P031035,Grocery
P028624,Fashion
P042895,Home
P031790,Grocery
P074994,Books
P051222,Beauty
P053675,Beauty
P011429,Electronics
P026492,Fashion
P036522,Grocery
P066801,Sports
P045977,Home
P066241,Sports
P046703,Home
P027958,Fashion
P076191,Books
P023251,Fashion
P054855,Beauty
P072575,Books
P057138,Beauty
P032372,Grocery
P063500,Sports
P043690,Home
P071258,Books
P039445,Grocery
P026772,Fashion
P036932,Grocery
P074744,Books
P048886,Home
P074897,Books
P068119,Sports
P043801,Home
P054693,Beauty
P038141,Grocery
P019530,Electronics
P079287,Books
P052047,Beauty
P054888,Beauty
P076623,Books
P069964,Sports
P057381,Beauty
P067370,Sports
P059752,Beauty
P048652,Home
P077057,Books
P054156,Beauty
P062415,Sports
P022917,Fashion
P063460,Sports
P072762,Books
P027636,Fashion
P059165,Beauty
P074773,Books
P072837,Books
P052998,Beauty
P038179,Grocery
P036084,Grocery
P069127,Sports
P052365,Beauty
P034310,Grocery
P052020,Beauty
P058852,Beauty
P064443,Sports
P027258,Fashion
P021127,Fashion
P016825,Electronics
P036843,Grocery
P057796,Beauty
P073929,Books
P076883,Books
P052439,Beauty
P073286,Books
P025139,Fashion
P047670,Home
P043512,Home
P077060,Books
P069301,Sports
P033142,Grocery
P023973,Fashion
P064679,Sports
P012347,Electronics
P054570,Beauty
P051890,Beauty
P052915,Beauty
P013704,Electronics
P028449,Fashion
P077489,Books
P047410,Home
P021238,Fashion
P058983,Beauty
P063196,Sports
P019109,Electronics
P026583,Fashion
P014452,Electronics
P026524,Fashion
P035426,Grocery
P025336,Fashion
P071229,Books
P022875,Fashion
P066442,Sports
P055583,Beauty
P013563,Electronics
P058435,Beauty
P063734,Sports
P022850,Fashion
P034070,Grocery
P021716,Fashion
P014554,Electronics
P032946,Grocery
P048192,Home
P049245,Home
P021906,Fashion
P054903,Beauty
P059597,Beauty
P022560,Fashion
P057441,Beauty
P077627,Books
P045241,Home
P041376,Home
P013133,Electronics
P013463,Electronics
P011950,Electronics
P073729,Books
P039277,Grocery
P046714,Home
P028945,Fashion
P032452,Grocery
P039311,Grocery
P036269,Grocery
P037966,Grocery
P022892,Fashion
P012805,Electronics
P073733,Books
P068549,Sports
P045698,Home
P032603,Grocery
P051524,Beauty
P022888,Fashion
P043323,Home
P076954,Books
P014898,Electronics
P011005,Electronics
P062461,Sports
P053113,Beauty
P076115,Books
P029184,Fashion
P066450,Sports
P072241,Books
P056771,Beauty
P072081,Books
P014905,Electronics
P049023,Home
P053932,Beauty
P018619,Electronics
P038466,Grocery
P034805,Grocery
P035825,Grocery
P038927,Grocery
P025446,Fashion
P071732,Books
P071622,Books
P054293,Beauty
P024966,Fashion
P022803,Fashion
P021471,Fashion
P012394,Electronics
P016210,Electronics
P014934,Electronics
P073052,Books
P026325,Fashion
P056267,Beauty
P068826,Sports
P023061,Fashion
P039447,Grocery
P048633,Home
P056071,Beauty
P012846,Electronics
P044751,Home
P067224,Sports
P073029,Books
P027952,Fashion
P068368,Sports
P019812,Electronics
P026061,Fashion
P015063,Electronics
P079408,Books
P063984,Sports
P076376,Books
P026790,Fashion
P031150,Grocery
P019551,Electronics
P026445,Fashion
P061781,Sports
P038820,Grocery
P051159,Beauty
P051314,Beauty
P015778,Electronics
P039995,Grocery
P011290,Electronics
P011665,Electronics
P068762,Sports
P049026,Home
P055573,Beauty
P056938,Beauty
P021636,Fashion
P067772,Sports
P041612,Home
P069680,Sports
P054375,Beauty
P026070,Fashion
P039040,Grocery
P023464,Fashion
P052418,Beauty
P043330,Home
P025810,Fashion
P032460,Grocery
P078905,Books
P065060,Sports
P038305,Grocery
P049358,Home
P074260,Books
P017144,Electronics
P072940,Books
P045246,Home
P022916,Fashion
P028041,Fashion
P021166,Fashion
P024440,Fashion
P069031,Sports
P019762,Electronics
P021593,Fashion
P043668,Home
P062476,Sports
P024690,Fashion
P049525,Home
P059521,Beauty
P055153,Beauty
P064920,Sports
P058393,Beauty
P013171,Electronics
P013650,Electronics
P057057,Beauty
P047826,Home
P056149,Beauty
P024957,Fashion
P016849,Electronics
P027117,Fashion
P071952,Books
P026968,Fashion
P019320,Electronics
P047934,Home
P039646,Grocery
P034594,Grocery
P044265,Home
P054437,Beauty
P048238,Home
P057724,Beauty
P017486,Electronics
P022722,Fashion
P066251,Sports
P043988,Home
P059975,Beauty
P029005,Fashion
P019952,Electronics
P078892,Books
P015368,Electronics
P023222,Fashion
P041359,Home
P035955,Grocery
P031673,Grocery
P079339,Books
P022008,Fashion
P012387,Electronics
P013716,Electronics
P047995,Home
P012162,Electronics
P036460,Grocery
P075442,Books
P038406,Grocery
P077304,Books
P062735,Sports
P018208,Electronics
P066373,Sports
P053040,Beauty
P048648,Home
P036859,Grocery
P047614,Home
P056191,Beauty
P064100,Sports
P078294,Books
P031572,Grocery
P012957,Electronics
P079076,Books
P031520,Grocery
P068645,Sports
P042125,Home
P043068,Home
P041666,Home
P067504,Sports
P059120,Beauty
P043605,Home
P058480,Beauty
P018265,Electronics
P037953,Grocery
P032952,Grocery
P012033,Electronics
P068924,Sports
P076911,Books
P033297,Grocery
P019742,Electronics
P018343,Electronics
P047970,Home
P058456,Beauty
P061576,Sports
P071120,Books
P051783,Beauty
P067884,Sports
P067669,Sports
P028724,Fashion
P072514,Books
P055335,Beauty
P045452,Home
P024025,Fashion
P029384,Fashion
P038953,Grocery
P014682,Electronics
P024470,Fashion
P033185,Grocery
P024169,Fashion
P067622,Sports
P014432,Electronics
P048771,Home
P023010,Fashion
P016222,Electronics
P056812,Beauty
P057709,Beauty
P019557,Electronics
P019898,Electronics
P049033,Home
P015598,Electronics
P049667,Home
P031396,Grocery
P072360,Books
P025606,Fashion
P077462,Books
P017270,Electronics
P066825,Sports
P075112,Books
P073547,Books
P011144,Electronics
P069327,Sports
P017851,Electronics
P075413,Books
P047070,Home
P073747,Books
P077482,Books
P057672,Beauty
P063719,Sports
P072135,Books
P043993,Home
P077868,Books
P079814,Books
P078561,Books
P071014,Books
P067341,Sports
P064215,Sports
P029569,Fashion
P022365,Fashion
P051087,Beauty
P049088,Home
P049767,Home
P078854,Books
P076561,Books
P066086,Sports
P055903,Beauty
P036735,Grocery
P017057,Electronics
P062663,Sports
P064507,Sports
P079680,Books
P038347,Grocery
P062801,Sports
P055421,Beauty
P037387,Grocery
P014224,Electronics
P053502,Beauty
P044830,Home
P055291,Beauty
P073952,Books
P012679,Electronics
P029701,Fashion
P067313,Sports
P075398,Books
P061409,Sports
P016471,Electronics
P039365,Grocery
P016489,Electronics
P039594,Grocery
P016232,Electronics
P034693,Grocery
P034270,Grocery
P037041,Grocery
P011858,Electronics
P062608,Sports
P033472,Grocery
P078629,Books
P061741,Sports
P065995,Sports
P056457,Beauty
P028910,Fashion
P015969,Electronics
P022366,Fashion
P028997,Fashion
P072952,Books
P072778,Books
P075642,Books
P064348,Sports
P065402,Sports
P077239,Books
P049765,Home
P024796,Fashion
P035343,Grocery
P052686,Beauty
P065387,Sports
P012455,Electronics
P043122,Home
P047564,Home
P058211,Beauty
P049474,Home
P053119,Beauty
P057241,Beauty
P038030,Grocery
P023043,Fashion
P064383,Sports
P057854,Beauty
P054176,Beauty
P077116,Books
P052687,Beauty
P074502,Books
P028345,Fashion
P055712,Beauty
P035028,Grocery
P011635,Electronics
P072606,Books
P031629,Grocery
P067269,Sports
P018797,Electronics
P038971,Grocery
P022257,Fashion
P052757,Beauty
P067483,Sports
P057953,Beauty
P047351,Home
P065520,Sports
P031085,Grocery
P077021,Books
P042117,Home
P056681,Beauty
P052247,Beauty
P056410,Beauty
P065288,Sports
P039573,Grocery
P012551,Electronics
P022393,Fashion
P047492,Home
P071863,Books
P063057,Sports
P042558,Home
P077579,Books
P057230,Beauty
P041852,Home
P026662,Fashion
P031393,Grocery
P031109,Grocery
P028014,Fashion
P079138,Books
P017143,Electronics
P064481,Sports
P036187,Grocery
P047365,Home
P057934,Beauty
P055913,Beauty
P039694,Grocery
P062101,Sports
P025271,Fashion
P033303,Grocery
P032356,Grocery
P067160,Sports
P021814,Fashion
P043708,Home
P034560,Grocery
P046548,Home
P012063,Electronics
P075724,Books
P038672,Grocery
P021956,Fashion
P016325,Electronics
P017352,Electronics
P014439,Electronics
P067667,Sports
P052208,Beauty
P034776,Grocery
P022224,Fashion
P056107,Beauty
P068697,Sports
P043218,Home
P071571,Books
P032612,Grocery
P023892,Fashion
P021234,Fashion
P075834,Books
P053603,Beauty
P065077,Sports
P044977,Home
P076248,Books
P054104,Beauty
P065846,Sports
P017440,Electronics
P071825,Books
P038816,Grocery
P076096,Books
P023263,Fashion
P078790,Books
P017014,Electronics
P076069,Books
P019723,Electronics
P027142,Fashion
P043995,Home
P022714,Fashion
P062917,Sports
P069125,Sports
P022554,Fashion
P044838,Home
P054374,Beauty
P028218,Fashion
P056882,Beauty
P011609,Electronics
P025205,Fashion
P062040,Sports
P015365,Electronics
P022452,Fashion
P074821,Books
P022217,Fashion
P071704,Books
P058882,Beauty
P078718,Books
P052094,Beauty
P068680,Sports
P032262,Grocery
P039217,Grocery
P079207,Books
P051149,Beauty
P077324,Books
P043333,Home
P077508,Books
P068939,Sports
P042316,Home
P015697,Electronics
P037578,Grocery
P016406,Electronics
P071136,Books
P075582,Books
P047610,Home
P028009,Fashion
P059697,Beauty
P024125,Fashion
P047079,Home
P066807,Sports
P054013,Beauty
P032895,Grocery
P033169,Grocery
P012789,Electronics
P043791,Home
P051525,Beauty
P038206,Grocery
P061168,Sports
P017041,Electronics
P037811,Grocery
P064213,Sports
P034709,Grocery
P058911,Beauty
P032994,Grocery
P056977,Beauty
P017118,Electronics
P053911,Beauty
P043491,Home
P079414,Books
P035194,Grocery
P076000,Books
P018347,Electronics
P041347,Home
P029749,Fashion
P014651,Electronics
P019199,Electronics
P055095,Beauty
P031122,Grocery
P025033,Fashion
P012172,Electronics
P042962,Home
P018635,Electronics
P047979,Home
P063274,Sports
P056252,Beauty
P014578,Electronics
P046106,Home
P068269,Sports
P026480,Fashion
P041555,Home
P013494,Electronics
P038119,Grocery
P027463,Fashion
P016345,Electronics
P073441,Books
P056450,Beauty
P016868,Electronics
P079156,Books
P068280,Sports
P079829,Books
P049715,Home
P058687,Beauty
P015760,Electronics
P065763,Sports
